age,annual_income,loan_amount,credit_score,employment_type,existing_loans,loan_term_months,missed_payments_last_year,defaulted
45,585346.0,369563.0,745,Self-Employed,0,12,0,0
30,805301.0,677564.0,529,Salaried,2,36,2,1
62,656154.0,133395.0,627,Self-Employed,2,12,1,0
42,709022.0,707979.0,453,Salaried,0,36,0,1
59,883486.0,931877.0,760,Salaried,3,36,0,1
31,919692.0,286942.0,448,Salaried,1,36,0,0
32,1098690.0,703240.0,542,Salaried,3,48,3,1
31,420055.0,288659.0,646,Salaried,1,60,0,0
52,828604.0,636909.0,761,Self-Employed,1,24,1,0
23,489439.0,370751.0,545,Business,1,24,0,0
25,558333.0,601621.0,576,Salaried,0,36,1,0
34,361556.0,581183.0,617,Business,1,36,0,1
45,626216.0,541529.0,757,Salaried,1,60,1,1
46,1121404.0,685115.0,427,Salaried,0,48,0,0
27,457022.0,742479.0,811,Self-Employed,2,24,0,1
54,890653.0,393618.0,647,Salaried,2,12,1,0
40,625432.0,362233.0,433,Business,0,24,1,1
50,580517.0,300379.0,774,Business,2,48,0,0
38,395697.0,469805.0,362,Salaried,0,36,1,1
61,1045426.0,470881.0,690,Salaried,0,24,1,1
64,1203055.0,244842.0,831,Salaried,0,12,0,0
22,740826.0,290830.0,884,Business,1,12,0,0
59,478286.0,255033.0,321,Salaried,0,60,3,1
33,507383.0,749926.0,676,Salaried,1,36,0,1
39,1041907.0,395685.0,752,Salaried,0,48,1,0
37,884811.0,205959.0,775,Business,3,12,1,0
31,504777.0,428581.0,354,Salaried,0,36,1,1
22,686839.0,735367.0,719,Salaried,0,24,0,1
49,1007281.0,296508.0,781,Salaried,2,12,0,0
39,874682.0,349508.0,303,Salaried,3,36,1,0
24,582392.0,414621.0,585,Salaried,0,60,0,0
56,697673.0,462344.0,616,Salaried,0,24,0,1
44,811756.0,577704.0,369,Salaried,1,24,2,1
62,626567.0,394029.0,659,Self-Employed,0,36,0,0
46,838238.0,189322.0,618,Salaried,2,24,1,0
58,288940.0,388187.0,535,Salaried,0,36,0,1
45,987722.0,568605.0,307,Salaried,2,36,0,1
25,827229.0,550230.0,862,Salaried,0,48,1,0
22,721628.0,760595.0,430,Salaried,1,36,1,1
28,150000.0,620879.0,470,Salaried,0,24,0,1
40,1078735.0,255793.0,469,Self-Employed,0,48,0,1
48,404518.0,474981.0,340,Salaried,0,12,0,1
30,895279.0,654263.0,387,Business,1,60,1,0
48,1059646.0,554414.0,378,Salaried,1,12,0,1
40,1117914.0,447710.0,726,Salaried,1,24,0,0
29,567661.0,468309.0,836,Self-Employed,0,24,0,1
34,602144.0,490300.0,411,Business,0,60,0,1
37,720471.0,199339.0,708,Self-Employed,0,36,0,0
35,400891.0,255851.0,666,Business,2,24,0,0
30,340286.0,340437.0,883,Business,0,60,0,1
35,1244290.0,428531.0,362,Salaried,2,24,0,1
48,754061.0,663566.0,423,Business,2,24,1,1
48,704705.0,527588.0,487,Self-Employed,2,12,0,0
39,415961.0,773370.0,359,Self-Employed,0,12,2,1
58,878967.0,236355.0,469,Salaried,0,24,0,0
44,671149.0,747303.0,540,Self-Employed,0,60,1,1
43,591393.0,536530.0,381,Salaried,3,48,1,0
53,664658.0,328728.0,496,Self-Employed,3,48,0,0
55,455293.0,609546.0,872,Self-Employed,0,36,1,1
53,985300.0,390625.0,623,Salaried,2,12,1,0
28,285586.0,333695.0,765,Self-Employed,1,12,1,1
64,679842.0,462338.0,855,Salaried,1,12,1,0
50,976094.0,198279.0,654,Self-Employed,1,12,1,0
31,975117.0,211951.0,590,Business,1,60,1,0
45,773233.0,335124.0,322,Salaried,1,48,2,0
56,927965.0,524842.0,720,Salaried,2,60,0,0
60,288828.0,483196.0,617,Self-Employed,2,24,0,1
61,598902.0,530455.0,641,Salaried,1,12,0,1
40,531944.0,279611.0,318,Salaried,0,12,1,1
32,794934.0,316875.0,627,Salaried,0,36,1,0
21,642967.0,347213.0,601,Business,1,24,1,0
58,779785.0,226222.0,745,Self-Employed,3,24,1,0
51,475421.0,266142.0,748,Salaried,0,24,0,0
51,612172.0,562278.0,493,Salaried,1,60,0,1
32,1038975.0,598777.0,492,Salaried,3,48,0,0
51,565641.0,61621.0,804,Salaried,1,36,0,0
46,554366.0,341616.0,486,Business,2,12,1,0
53,877822.0,330033.0,696,Salaried,2,60,0,0
40,272160.0,178669.0,878,Self-Employed,1,24,1,0
54,823229.0,276922.0,404,Self-Employed,1,24,1,0
27,334658.0,206876.0,453,Salaried,0,48,1,0
40,504051.0,508740.0,728,Salaried,2,60,1,1
47,767051.0,68992.0,457,Salaried,1,60,1,1
51,688278.0,908365.0,358,Business,0,48,1,1
21,915542.0,447584.0,646,Self-Employed,1,36,1,0
36,332198.0,87072.0,463,Salaried,0,60,1,0
31,802895.0,139611.0,580,Business,1,12,1,0
42,661841.0,389665.0,762,Self-Employed,2,48,0,0
25,693453.0,261028.0,580,Salaried,2,48,0,1
22,823846.0,401079.0,888,Salaried,0,48,1,0
63,655600.0,570816.0,742,Salaried,1,12,0,0
31,435647.0,620178.0,301,Salaried,0,12,0,1
39,822232.0,83484.0,816,Salaried,2,60,1,0
51,949496.0,278039.0,723,Business,1,36,0,0
61,1097828.0,436821.0,711,Business,1,48,2,0
60,555334.0,170289.0,402,Business,0,12,2,0
44,740427.0,519768.0,361,Self-Employed,0,36,0,0
41,214932.0,568315.0,332,Business,0,60,1,1
53,427201.0,729377.0,688,Salaried,0,48,1,1
54,238910.0,458687.0,610,Salaried,2,36,2,1
49,707499.0,720557.0,652,Business,3,24,0,1
56,644542.0,185069.0,698,Business,1,12,0,0
27,961602.0,512093.0,676,Self-Employed,0,24,0,0
21,509617.0,581889.0,617,Salaried,2,36,1,1
31,679875.0,598464.0,499,Salaried,1,36,2,1
25,603005.0,764637.0,430,Self-Employed,1,48,0,1
33,854149.0,411007.0,512,Business,1,60,1,1
57,419636.0,248457.0,558,Business,2,24,0,0
60,825234.0,355878.0,604,Business,1,36,1,0
25,1006983.0,104603.0,756,Business,1,48,2,0
54,653890.0,60880.0,361,Salaried,0,60,1,0
39,346635.0,589424.0,487,Salaried,0,36,1,1
28,361771.0,327363.0,611,Business,1,60,1,1
33,373303.0,737889.0,545,Business,0,36,0,0
29,789411.0,345841.0,647,Self-Employed,1,36,1,1
33,978434.0,597607.0,593,Salaried,0,48,0,0
43,1159604.0,373639.0,742,Self-Employed,0,12,2,1
42,566060.0,242690.0,482,Salaried,2,24,0,0
64,811105.0,50000.0,466,Salaried,1,48,2,1
24,587591.0,524018.0,725,Self-Employed,2,24,1,1
59,335459.0,639559.0,851,Salaried,0,60,1,1
52,387490.0,214131.0,344,Salaried,0,60,0,0
21,697054.0,435300.0,459,Self-Employed,0,24,0,1
34,257509.0,703841.0,639,Salaried,2,48,0,1
43,452493.0,661421.0,347,Salaried,0,24,1,1
50,309973.0,163900.0,513,Self-Employed,0,36,0,0
21,287539.0,337308.0,304,Salaried,1,12,0,1
62,446018.0,763545.0,514,Salaried,2,36,0,1
31,324949.0,282257.0,829,Self-Employed,2,36,0,1
52,779175.0,181265.0,426,Self-Employed,0,12,0,0
46,896299.0,484080.0,638,Self-Employed,0,60,3,0
62,1088447.0,543234.0,589,Salaried,2,36,1,0
31,1136476.0,355792.0,792,Salaried,0,48,0,0
38,1204407.0,591229.0,699,Salaried,1,36,0,0
33,840911.0,572499.0,719,Salaried,0,24,1,0
34,226219.0,350956.0,414,Self-Employed,0,12,0,1
34,536940.0,274923.0,591,Salaried,3,48,0,0
38,853164.0,222786.0,344,Business,1,60,0,0
25,600382.0,736130.0,840,Self-Employed,2,48,0,1
30,439986.0,526853.0,603,Salaried,1,36,1,1
58,579586.0,376289.0,776,Self-Employed,1,36,0,0
58,762460.0,376320.0,685,Business,0,36,0,0
34,707724.0,376553.0,590,Salaried,0,12,0,0
53,708404.0,640506.0,784,Salaried,0,12,0,1
45,398765.0,555500.0,889,Salaried,0,12,1,1
42,150000.0,293142.0,745,Business,0,36,0,1
61,616312.0,719145.0,853,Self-Employed,0,60,0,1
24,368572.0,330329.0,538,Self-Employed,1,24,0,1
38,339054.0,420680.0,593,Self-Employed,0,60,0,1
50,515620.0,107628.0,860,Business,0,60,1,1
31,482833.0,707980.0,811,Self-Employed,0,48,1,1
30,536251.0,802285.0,766,Salaried,1,48,1,1
52,406744.0,258323.0,856,Business,2,12,1,0
59,725524.0,467614.0,430,Salaried,2,48,0,1
46,777543.0,466108.0,727,Salaried,3,36,0,0
60,978526.0,288519.0,437,Self-Employed,2,36,1,1
28,789701.0,397046.0,504,Self-Employed,0,12,0,0
31,413291.0,244114.0,800,Business,1,60,0,0
38,504530.0,427952.0,547,Salaried,2,12,0,0
38,608305.0,652455.0,539,Business,1,36,0,1
37,537622.0,400447.0,475,Business,0,36,0,0
33,455077.0,158862.0,391,Salaried,2,60,2,1
54,150000.0,480388.0,809,Salaried,1,60,0,0
34,649833.0,540676.0,664,Business,0,48,1,0
43,495002.0,477172.0,805,Salaried,0,12,0,1
60,589021.0,280379.0,568,Business,0,60,3,0
21,628897.0,688958.0,613,Salaried,1,36,2,1
43,563057.0,441761.0,699,Self-Employed,1,60,0,0
22,567929.0,472849.0,838,Salaried,2,36,0,1
22,876898.0,146326.0,322,Salaried,1,24,0,0
47,786842.0,396795.0,832,Self-Employed,1,12,1,0
62,574750.0,50000.0,578,Business,0,12,1,0
52,736967.0,137295.0,460,Salaried,1,36,0,0
24,541067.0,358426.0,678,Salaried,0,36,0,0
33,810578.0,299032.0,321,Self-Employed,2,48,1,0
28,328668.0,458973.0,429,Self-Employed,0,60,0,1
35,934651.0,820581.0,739,Self-Employed,1,12,2,1
52,786861.0,309959.0,582,Business,2,12,0,0
60,778733.0,76316.0,808,Self-Employed,1,48,1,0
28,742404.0,427684.0,390,Self-Employed,1,12,0,0
22,819285.0,272461.0,554,Self-Employed,0,60,1,1
46,1080649.0,396431.0,516,Salaried,1,60,1,0
34,639874.0,262149.0,377,Salaried,1,12,1,0
21,1205477.0,195922.0,799,Business,0,36,0,0
49,384108.0,404049.0,462,Salaried,1,48,0,1
26,852252.0,477701.0,504,Salaried,1,24,1,0
60,150000.0,556995.0,844,Salaried,1,12,1,1
45,895544.0,644559.0,549,Salaried,1,60,1,1
29,846775.0,383153.0,351,Self-Employed,1,48,1,1
43,930233.0,626286.0,470,Business,1,36,0,0
64,874881.0,545984.0,842,Business,2,24,2,0
61,546906.0,561898.0,691,Self-Employed,1,60,1,1
42,878282.0,437402.0,450,Salaried,0,60,0,0
31,825591.0,306983.0,408,Self-Employed,0,12,1,0
48,1014658.0,579331.0,491,Business,2,48,0,0
33,622583.0,523431.0,353,Salaried,0,24,0,0
40,1009374.0,706822.0,868,Salaried,1,36,0,0
22,935402.0,378218.0,502,Business,2,60,0,0
25,467919.0,522344.0,502,Salaried,2,60,0,1
57,446736.0,371888.0,604,Salaried,0,24,0,1
52,864252.0,50000.0,331,Salaried,2,48,0,0
46,873824.0,136910.0,357,Salaried,1,12,0,0
29,977987.0,665069.0,731,Salaried,0,36,0,0
24,691115.0,379761.0,697,Salaried,2,60,0,0
32,846042.0,327976.0,497,Salaried,1,36,1,0
21,1296770.0,50000.0,545,Business,2,36,0,0
62,650739.0,415428.0,708,Salaried,1,12,0,0
21,798639.0,742332.0,481,Salaried,2,24,0,1
42,534958.0,121022.0,766,Salaried,3,60,1,0
53,1001508.0,345288.0,874,Salaried,1,48,0,0
31,775557.0,497600.0,497,Self-Employed,0,60,0,0
35,587958.0,931135.0,887,Salaried,2,36,2,1
49,644152.0,476139.0,524,Self-Employed,0,36,0,0
28,581707.0,299552.0,506,Salaried,0,36,0,0
62,581303.0,181161.0,386,Salaried,2,36,0,0
51,551227.0,591932.0,833,Salaried,1,12,1,1
50,796937.0,459004.0,561,Self-Employed,0,12,1,0
35,449709.0,233356.0,386,Salaried,1,12,0,0
42,933141.0,50000.0,870,Business,0,24,2,0
28,699816.0,686980.0,854,Self-Employed,0,48,1,1
61,690475.0,191327.0,404,Business,4,48,0,0
34,694005.0,209975.0,332,Salaried,1,60,0,1
24,752507.0,215937.0,423,Business,0,60,0,0
55,337061.0,111290.0,309,Self-Employed,0,36,0,0
63,720489.0,237666.0,307,Self-Employed,0,24,1,1
53,553544.0,272523.0,605,Self-Employed,1,12,1,1
38,1257370.0,297481.0,343,Salaried,1,12,0,1
46,868495.0,398259.0,451,Business,0,24,0,0
23,722292.0,393005.0,812,Business,2,60,0,0
63,683840.0,413154.0,497,Self-Employed,0,60,2,1
37,1257289.0,611078.0,779,Salaried,0,48,2,0
44,150000.0,167899.0,569,Self-Employed,2,36,0,1
62,733371.0,577833.0,777,Salaried,2,12,0,0
59,691838.0,363652.0,353,Business,1,48,0,1
48,302191.0,564090.0,740,Business,1,12,0,1
44,937228.0,319822.0,898,Salaried,1,24,1,0
23,695321.0,117528.0,347,Salaried,1,60,1,1
42,1483860.0,159433.0,402,Self-Employed,1,24,1,1
44,591506.0,463243.0,683,Salaried,0,24,0,0
25,1050532.0,412037.0,724,Salaried,0,12,1,0
49,469417.0,410937.0,388,Self-Employed,3,60,1,1
57,909394.0,175466.0,867,Salaried,0,36,0,0
27,1092901.0,388727.0,374,Salaried,1,48,0,0
41,798721.0,170460.0,406,Salaried,1,36,0,1
30,482973.0,386776.0,592,Self-Employed,1,12,1,1
26,942053.0,654006.0,651,Self-Employed,0,36,0,1
57,724030.0,654593.0,327,Salaried,2,36,0,0
37,944370.0,672240.0,362,Salaried,0,60,1,0
44,1337505.0,363047.0,672,Self-Employed,0,60,1,0
51,382843.0,267016.0,776,Salaried,0,12,0,0
32,898713.0,649810.0,741,Self-Employed,0,60,1,1
26,845841.0,564957.0,832,Salaried,0,36,1,0
64,758228.0,408233.0,897,Salaried,1,12,1,0
46,851322.0,509946.0,562,Business,1,36,1,0
30,201801.0,511835.0,899,Salaried,1,24,1,1
24,430935.0,546778.0,667,Salaried,1,60,0,1
28,627122.0,521180.0,711,Salaried,1,36,1,1
63,1125800.0,50000.0,713,Salaried,1,36,1,0
35,537770.0,298746.0,863,Self-Employed,1,12,0,1
28,599780.0,102540.0,735,Salaried,0,60,0,1
26,697452.0,559838.0,590,Salaried,1,48,0,1
58,332334.0,60740.0,856,Self-Employed,1,48,0,0
21,599397.0,126954.0,843,Salaried,1,48,0,0
53,487569.0,352555.0,739,Salaried,1,36,2,0
31,150000.0,273599.0,642,Salaried,4,36,0,1
34,150000.0,499671.0,523,Salaried,0,36,0,1
64,608413.0,403165.0,674,Business,2,60,0,0
63,707558.0,641523.0,446,Salaried,2,48,0,1
49,601790.0,86814.0,471,Salaried,0,24,1,0
63,411707.0,50000.0,876,Business,2,12,0,0
23,842729.0,386288.0,306,Salaried,0,24,1,0
53,242035.0,243554.0,558,Salaried,1,48,1,1
33,655720.0,50000.0,650,Salaried,3,36,1,0
27,567501.0,317246.0,486,Salaried,0,48,1,0
54,505295.0,271988.0,304,Salaried,0,48,0,1
27,849043.0,463014.0,851,Salaried,1,36,1,0
60,1113878.0,509403.0,552,Self-Employed,2,24,0,0
35,409299.0,453814.0,576,Salaried,2,48,0,0
36,357321.0,388930.0,446,Self-Employed,4,60,1,1
57,619483.0,408988.0,502,Salaried,0,60,1,1
45,1029056.0,491956.0,586,Salaried,1,60,0,0
34,553031.0,808903.0,557,Salaried,1,24,0,1
27,1026834.0,210073.0,869,Salaried,0,36,0,0
61,565395.0,379523.0,858,Business,2,12,0,0
38,718735.0,738789.0,316,Salaried,1,24,2,1
40,644592.0,556913.0,795,Salaried,1,24,0,1
46,970775.0,50000.0,609,Self-Employed,0,36,1,0
55,743494.0,224705.0,796,Salaried,1,60,1,0
31,691212.0,50000.0,794,Salaried,2,12,0,0
50,450321.0,257210.0,401,Business,1,60,1,1
51,351001.0,163603.0,835,Salaried,0,60,1,0
29,633691.0,618872.0,554,Business,1,48,2,1
43,998990.0,755679.0,375,Self-Employed,1,12,2,0
39,426188.0,723133.0,746,Salaried,1,48,0,1
46,889081.0,593686.0,455,Self-Employed,2,12,0,1
40,628668.0,382767.0,760,Business,0,36,0,1
21,509313.0,511912.0,899,Business,3,36,0,0
57,606416.0,365394.0,486,Business,0,12,3,1
63,1107784.0,476716.0,386,Salaried,3,36,1,1
52,1038907.0,873032.0,417,Salaried,1,12,1,1
26,525159.0,446033.0,822,Self-Employed,1,24,1,1
21,536663.0,697104.0,734,Self-Employed,1,48,1,1
44,738258.0,356090.0,490,Salaried,1,12,1,0
61,962453.0,359849.0,652,Salaried,2,60,0,0
30,536482.0,50000.0,446,Business,1,36,1,0
24,390897.0,417798.0,874,Salaried,2,60,0,1
59,789294.0,341718.0,836,Self-Employed,3,36,0,0
57,356592.0,660156.0,751,Salaried,2,36,0,1
28,930796.0,704916.0,787,Self-Employed,1,36,0,0
25,464114.0,499316.0,804,Salaried,1,36,0,0
62,487226.0,99888.0,318,Salaried,0,36,0,0
24,150000.0,397425.0,683,Salaried,3,60,1,1
43,820210.0,788333.0,563,Self-Employed,1,24,1,1
55,944071.0,637207.0,604,Self-Employed,2,24,0,0
27,572444.0,634017.0,345,Salaried,0,48,1,1
22,397889.0,577835.0,823,Salaried,0,24,1,1
35,642115.0,521076.0,627,Salaried,1,60,0,1
24,577061.0,585090.0,331,Salaried,2,36,0,1
43,573580.0,144619.0,489,Self-Employed,0,48,0,0
32,574322.0,229932.0,394,Salaried,1,24,1,0
45,527161.0,456086.0,454,Self-Employed,3,60,0,1
42,198705.0,492488.0,708,Salaried,0,36,0,0
50,525023.0,284245.0,868,Salaried,0,48,0,0
44,1175069.0,493861.0,579,Business,1,12,0,0
30,150000.0,282751.0,887,Self-Employed,1,24,1,1
22,511811.0,443120.0,658,Self-Employed,0,48,2,0
28,885206.0,366262.0,820,Salaried,0,48,2,0
53,493419.0,625321.0,775,Self-Employed,1,12,1,1
60,675160.0,539538.0,502,Salaried,2,60,0,0
23,566505.0,485667.0,481,Self-Employed,3,24,2,1
35,973298.0,278155.0,468,Salaried,1,48,0,1
63,528807.0,584393.0,852,Self-Employed,1,24,1,1
29,750706.0,416287.0,385,Business,1,24,0,0
30,562050.0,677221.0,637,Salaried,0,48,0,0
40,342301.0,540252.0,393,Self-Employed,5,60,1,1
21,324019.0,769334.0,883,Salaried,1,60,1,1
40,359156.0,375863.0,879,Salaried,0,12,0,0
39,900314.0,50000.0,877,Self-Employed,0,12,0,0
36,552328.0,377411.0,762,Salaried,0,60,2,0
31,932015.0,585204.0,340,Salaried,0,48,0,0
31,162914.0,50000.0,354,Business,1,60,0,0
25,839915.0,768733.0,856,Salaried,1,12,1,1
46,988861.0,560532.0,831,Salaried,0,60,0,0
59,487181.0,503171.0,774,Business,1,36,1,1
27,832326.0,372566.0,710,Self-Employed,1,24,0,1
29,967408.0,422170.0,459,Salaried,0,36,1,0
28,601383.0,230624.0,548,Salaried,2,24,0,0
35,527649.0,379436.0,583,Salaried,0,36,0,0
46,915466.0,452116.0,423,Self-Employed,1,48,0,0
53,277904.0,256678.0,600,Salaried,3,36,0,1
57,476286.0,175974.0,596,Salaried,1,24,0,0
25,625849.0,463440.0,417,Self-Employed,1,48,1,1
33,541895.0,337804.0,375,Salaried,1,24,0,0
40,150000.0,514523.0,518,Business,1,12,0,1
42,964196.0,232914.0,527,Salaried,1,12,0,0
56,369644.0,328296.0,523,Salaried,0,12,2,1
42,803015.0,422377.0,599,Self-Employed,1,60,0,1
41,489572.0,310406.0,325,Self-Employed,4,12,1,1
62,901161.0,100000.0,584,Self-Employed,1,36,1,0
26,925638.0,290304.0,375,Salaried,1,36,1,0
54,263972.0,291846.0,637,Business,2,60,0,1
26,552961.0,503690.0,422,Self-Employed,0,36,0,1
26,580312.0,226904.0,587,Salaried,1,12,1,0
51,348769.0,369438.0,896,Self-Employed,0,12,0,1
21,386024.0,539116.0,431,Self-Employed,2,24,1,1
31,755174.0,632825.0,864,Self-Employed,0,36,0,1
43,498394.0,623167.0,496,Self-Employed,1,36,0,1
25,740935.0,323132.0,673,Business,0,24,0,0
51,606079.0,166854.0,472,Salaried,3,60,1,1
54,307321.0,633329.0,791,Business,1,60,1,1
28,815512.0,212044.0,836,Business,1,24,0,0
46,427515.0,483739.0,841,Salaried,1,48,0,1
53,356001.0,460831.0,644,Self-Employed,0,36,1,1
42,385781.0,399049.0,731,Business,2,60,2,1
38,566463.0,519209.0,352,Self-Employed,0,12,1,1
53,800571.0,260632.0,890,Self-Employed,0,36,1,0
23,735165.0,50000.0,680,Self-Employed,1,24,2,0
32,633283.0,356384.0,570,Salaried,0,60,0,0
55,724090.0,391696.0,826,Salaried,1,12,1,1
36,556394.0,471523.0,892,Salaried,1,60,1,1
52,642680.0,268295.0,765,Salaried,1,12,0,0
42,509454.0,361623.0,448,Salaried,1,12,1,0
38,557172.0,378666.0,652,Salaried,1,24,0,0
37,350091.0,330031.0,736,Salaried,1,60,2,0
58,150000.0,610483.0,663,Salaried,1,24,1,1
41,766826.0,262820.0,517,Business,1,36,0,0
31,808868.0,446505.0,443,Salaried,1,24,0,0
31,600255.0,559549.0,452,Business,0,48,1,1
27,942241.0,50000.0,632,Business,4,60,1,0
22,696582.0,197608.0,522,Business,2,12,1,0
40,814821.0,271136.0,308,Salaried,1,60,1,1
45,889883.0,446376.0,553,Business,1,24,1,1
43,702072.0,637943.0,310,Self-Employed,1,12,0,1
44,780049.0,383489.0,335,Salaried,1,48,0,0
26,716228.0,530727.0,400,Self-Employed,0,36,0,1
59,565993.0,366386.0,630,Salaried,2,48,0,1
36,340453.0,648675.0,825,Salaried,1,24,0,1
52,538199.0,244060.0,321,Self-Employed,1,12,0,0
40,512510.0,274416.0,823,Business,0,36,0,0
24,150000.0,586156.0,548,Business,0,60,1,1
33,607464.0,249952.0,870,Self-Employed,2,60,1,0
33,424124.0,341564.0,692,Business,1,36,0,0
25,751729.0,603789.0,433,Salaried,0,36,0,1
64,502219.0,386159.0,362,Business,2,24,2,0
64,640125.0,268217.0,663,Salaried,0,60,1,0
41,999642.0,523016.0,493,Self-Employed,1,12,1,0
38,529988.0,654254.0,519,Salaried,1,12,0,1
28,490459.0,348542.0,554,Self-Employed,1,12,2,1
46,569914.0,614736.0,871,Salaried,1,48,1,1
38,150000.0,351087.0,638,Salaried,1,36,1,0
64,445380.0,141081.0,397,Self-Employed,1,48,2,1
38,533877.0,266691.0,615,Business,3,48,0,0
39,464635.0,441447.0,850,Self-Employed,1,48,1,1
62,523154.0,416038.0,778,Business,0,12,0,0
63,1005113.0,410974.0,524,Salaried,1,12,1,0
47,254734.0,530476.0,550,Business,2,48,0,1
63,730322.0,115066.0,480,Salaried,1,36,0,0
43,783723.0,586049.0,514,Business,1,36,0,0
33,565484.0,50000.0,339,Salaried,0,36,0,0
25,891249.0,446475.0,840,Salaried,0,48,0,1
38,1039067.0,409501.0,899,Business,2,24,1,0
22,257875.0,119320.0,827,Self-Employed,0,48,0,0
28,523321.0,492440.0,336,Salaried,0,24,1,1
47,440274.0,50000.0,734,Salaried,0,48,0,0
55,349020.0,385561.0,710,Salaried,0,24,0,0
21,804732.0,497758.0,452,Salaried,1,12,0,0
63,521759.0,113430.0,810,Self-Employed,2,24,1,0
39,561898.0,348017.0,773,Salaried,0,36,1,0
47,670754.0,248292.0,679,Business,3,12,0,0
47,885791.0,607673.0,369,Salaried,0,48,0,0
61,243744.0,379901.0,764,Business,1,36,2,1
21,328779.0,324779.0,770,Salaried,0,12,0,1
21,646112.0,531913.0,418,Salaried,0,12,0,0
43,818225.0,331141.0,357,Salaried,1,12,1,0
46,817225.0,402703.0,750,Salaried,2,12,0,0
32,839923.0,320845.0,413,Salaried,1,60,0,1
21,453890.0,366495.0,493,Salaried,2,12,1,0
63,210168.0,50000.0,758,Salaried,0,24,1,0
36,404691.0,305707.0,608,Self-Employed,1,60,2,1
53,821686.0,679425.0,506,Self-Employed,2,24,2,1
59,607073.0,362431.0,897,Business,4,12,0,0
42,536494.0,166366.0,333,Salaried,0,24,2,0
42,917557.0,153783.0,502,Salaried,0,60,0,0
47,717652.0,194203.0,473,Self-Employed,1,12,1,0
43,653046.0,602754.0,446,Self-Employed,1,48,0,1
37,1003370.0,509010.0,883,Salaried,1,60,0,0
44,892175.0,204916.0,762,Business,0,24,1,0
52,470040.0,452547.0,721,Salaried,1,12,1,0
31,548779.0,493747.0,892,Salaried,1,48,1,0
25,485197.0,154241.0,475,Salaried,1,48,0,0
35,584759.0,209301.0,593,Salaried,1,12,1,0
56,150000.0,50000.0,559,Self-Employed,0,12,3,1
39,661191.0,739279.0,891,Self-Employed,0,12,0,1
26,680681.0,420400.0,429,Salaried,0,60,0,0
61,634512.0,368412.0,522,Salaried,0,36,0,0
56,407231.0,361503.0,820,Salaried,1,60,3,1
28,701623.0,428105.0,479,Salaried,0,12,1,0
53,825290.0,407173.0,824,Salaried,0,60,0,0
36,744602.0,390922.0,871,Salaried,1,60,1,0
36,926405.0,219569.0,869,Salaried,0,48,1,0
63,205293.0,268312.0,626,Self-Employed,1,48,1,1
46,656834.0,110878.0,383,Salaried,0,60,0,1
27,860766.0,463520.0,470,Business,1,12,0,0
64,842234.0,174712.0,609,Salaried,2,24,0,0
44,955156.0,536670.0,442,Salaried,2,36,3,1
64,486525.0,366905.0,546,Business,2,48,0,0
42,860597.0,686393.0,890,Salaried,0,60,0,0
61,874657.0,502400.0,750,Self-Employed,1,24,0,0
56,571811.0,495865.0,322,Business,0,24,1,1
59,311902.0,514599.0,567,Self-Employed,2,60,1,1
30,519161.0,626506.0,596,Salaried,0,24,0,0
43,914341.0,392246.0,769,Salaried,1,48,1,0
35,574474.0,79453.0,495,Salaried,3,60,0,1
29,1005064.0,837866.0,740,Business,0,48,1,1
60,417380.0,491807.0,799,Self-Employed,2,12,1,1
37,485425.0,438983.0,480,Self-Employed,0,60,0,1
29,928182.0,207251.0,841,Self-Employed,1,12,1,0
49,182567.0,612562.0,301,Salaried,1,12,0,1
60,773900.0,371512.0,632,Salaried,1,48,0,0
33,667110.0,275149.0,635,Salaried,1,36,1,0
37,150000.0,648199.0,760,Salaried,4,12,0,0
30,518912.0,607992.0,675,Business,0,48,1,1
31,500124.0,248783.0,409,Salaried,0,36,1,0
36,841943.0,605857.0,682,Self-Employed,1,48,0,1
46,441269.0,162300.0,398,Salaried,2,12,1,0
58,605979.0,716982.0,552,Salaried,0,60,1,1
55,803309.0,273369.0,343,Business,2,48,1,0
34,150000.0,391835.0,605,Salaried,1,48,1,1
26,947564.0,632662.0,545,Salaried,1,48,1,0
64,310304.0,308684.0,888,Salaried,1,48,0,1
50,712071.0,802705.0,827,Self-Employed,0,24,0,0
32,551522.0,60120.0,321,Business,0,36,1,1
40,621694.0,422091.0,399,Salaried,1,12,0,0
45,883360.0,476514.0,865,Business,2,36,0,0
64,377621.0,501502.0,616,Self-Employed,0,36,1,1
59,485630.0,619042.0,383,Self-Employed,0,24,1,1
41,683328.0,315548.0,537,Business,1,60,0,0
55,522460.0,192865.0,665,Salaried,1,60,0,0
50,833332.0,331305.0,694,Self-Employed,1,36,1,0
48,567014.0,673367.0,737,Salaried,0,36,1,1
48,482565.0,455282.0,675,Salaried,1,24,0,1
44,700924.0,831443.0,513,Salaried,1,36,0,1
38,676900.0,662004.0,634,Salaried,0,24,0,0
45,391424.0,414913.0,313,Self-Employed,3,60,0,0
